speaker_id,session,utt_id,primary_expected_file,all_candidates
FC02,Session3,95,FC02_Session3_0095.npy,FC02_Session3_0095.npy|FC02_Session3_95.npy|FC02_0095.npy|FC02_95.npy
FC02,Session3,96,FC02_Session3_0096.npy,FC02_Session3_0096.npy|FC02_Session3_96.npy|FC02_0096.npy|FC02_96.npy
FC02,Session3,97,FC02_Session3_0097.npy,FC02_Session3_0097.npy|FC02_Session3_97.npy|FC02_0097.npy|FC02_97.npy
FC02,Session3,98,FC02_Session3_0098.npy,FC02_Session3_0098.npy|FC02_Session3_98.npy|FC02_0098.npy|FC02_98.npy
FC02,Session3,99,FC02_Session3_0099.npy,FC02_Session3_0099.npy|FC02_Session3_99.npy|FC02_0099.npy|FC02_99.npy
FC02,Session3,100,FC02_Session3_0100.npy,FC02_Session3_0100.npy|FC02_Session3_100.npy|FC02_0100.npy|FC02_100.npy
FC02,Session3,101,FC02_Session3_0101.npy,FC02_Session3_0101.npy|FC02_Session3_101.npy|FC02_0101.npy|FC02_101.npy
FC02,Session3,102,FC02_Session3_0102.npy,FC02_Session3_0102.npy|FC02_Session3_102.npy|FC02_0102.npy|FC02_102.npy
FC02,Session3,103,FC02_Session3_0103.npy,FC02_Session3_0103.npy|FC02_Session3_103.npy|FC02_0103.npy|FC02_103.npy
FC02,Session3,104,FC02_Session3_0104.npy,FC02_Session3_0104.npy|FC02_Session3_104.npy|FC02_0104.npy|FC02_104.npy
FC02,Session3,105,FC02_Session3_0105.npy,FC02_Session3_0105.npy|FC02_Session3_105.npy|FC02_0105.npy|FC02_105.npy
FC02,Session3,106,FC02_Session3_0106.npy,FC02_Session3_0106.npy|FC02_Session3_106.npy|FC02_0106.npy|FC02_106.npy
FC02,Session3,107,FC02_Session3_0107.npy,FC02_Session3_0107.npy|FC02_Session3_107.npy|FC02_0107.npy|FC02_107.npy
FC02,Session3,108,FC02_Session3_0108.npy,FC02_Session3_0108.npy|FC02_Session3_108.npy|FC02_0108.npy|FC02_108.npy
FC02,Session3,109,FC02_Session3_0109.npy,FC02_Session3_0109.npy|FC02_Session3_109.npy|FC02_0109.npy|FC02_109.npy
FC02,Session3,110,FC02_Session3_0110.npy,FC02_Session3_0110.npy|FC02_Session3_110.npy|FC02_0110.npy|FC02_110.npy
FC02,Session3,111,FC02_Session3_0111.npy,FC02_Session3_0111.npy|FC02_Session3_111.npy|FC02_0111.npy|FC02_111.npy
FC02,Session3,112,FC02_Session3_0112.npy,FC02_Session3_0112.npy|FC02_Session3_112.npy|FC02_0112.npy|FC02_112.npy
FC02,Session3,113,FC02_Session3_0113.npy,FC02_Session3_0113.npy|FC02_Session3_113.npy|FC02_0113.npy|FC02_113.npy
FC02,Session3,114,FC02_Session3_0114.npy,FC02_Session3_0114.npy|FC02_Session3_114.npy|FC02_0114.npy|FC02_114.npy
FC02,Session3,115,FC02_Session3_0115.npy,FC02_Session3_0115.npy|FC02_Session3_115.npy|FC02_0115.npy|FC02_115.npy
FC02,Session3,116,FC02_Session3_0116.npy,FC02_Session3_0116.npy|FC02_Session3_116.npy|FC02_0116.npy|FC02_116.npy
FC02,Session3,117,FC02_Session3_0117.npy,FC02_Session3_0117.npy|FC02_Session3_117.npy|FC02_0117.npy|FC02_117.npy
FC02,Session3,118,FC02_Session3_0118.npy,FC02_Session3_0118.npy|FC02_Session3_118.npy|FC02_0118.npy|FC02_118.npy
FC02,Session3,119,FC02_Session3_0119.npy,FC02_Session3_0119.npy|FC02_Session3_119.npy|FC02_0119.npy|FC02_119.npy
FC02,Session3,120,FC02_Session3_0120.npy,FC02_Session3_0120.npy|FC02_Session3_120.npy|FC02_0120.npy|FC02_120.npy
FC02,Session3,121,FC02_Session3_0121.npy,FC02_Session3_0121.npy|FC02_Session3_121.npy|FC02_0121.npy|FC02_121.npy
FC02,Session3,122,FC02_Session3_0122.npy,FC02_Session3_0122.npy|FC02_Session3_122.npy|FC02_0122.npy|FC02_122.npy
FC02,Session3,123,FC02_Session3_0123.npy,FC02_Session3_0123.npy|FC02_Session3_123.npy|FC02_0123.npy|FC02_123.npy
FC02,Session3,124,FC02_Session3_0124.npy,FC02_Session3_0124.npy|FC02_Session3_124.npy|FC02_0124.npy|FC02_124.npy
FC02,Session3,125,FC02_Session3_0125.npy,FC02_Session3_0125.npy|FC02_Session3_125.npy|FC02_0125.npy|FC02_125.npy
FC02,Session3,126,FC02_Session3_0126.npy,FC02_Session3_0126.npy|FC02_Session3_126.npy|FC02_0126.npy|FC02_126.npy
FC02,Session3,127,FC02_Session3_0127.npy,FC02_Session3_0127.npy|FC02_Session3_127.npy|FC02_0127.npy|FC02_127.npy
FC02,Session3,128,FC02_Session3_0128.npy,FC02_Session3_0128.npy|FC02_Session3_128.npy|FC02_0128.npy|FC02_128.npy
FC02,Session3,129,FC02_Session3_0129.npy,FC02_Session3_0129.npy|FC02_Session3_129.npy|FC02_0129.npy|FC02_129.npy
FC02,Session3,130,FC02_Session3_0130.npy,FC02_Session3_0130.npy|FC02_Session3_130.npy|FC02_0130.npy|FC02_130.npy
FC02,Session3,131,FC02_Session3_0131.npy,FC02_Session3_0131.npy|FC02_Session3_131.npy|FC02_0131.npy|FC02_131.npy
FC02,Session3,132,FC02_Session3_0132.npy,FC02_Session3_0132.npy|FC02_Session3_132.npy|FC02_0132.npy|FC02_132.npy
FC02,Session3,133,FC02_Session3_0133.npy,FC02_Session3_0133.npy|FC02_Session3_133.npy|FC02_0133.npy|FC02_133.npy
FC02,Session3,134,FC02_Session3_0134.npy,FC02_Session3_0134.npy|FC02_Session3_134.npy|FC02_0134.npy|FC02_134.npy
FC02,Session3,135,FC02_Session3_0135.npy,FC02_Session3_0135.npy|FC02_Session3_135.npy|FC02_0135.npy|FC02_135.npy
FC02,Session3,136,FC02_Session3_0136.npy,FC02_Session3_0136.npy|FC02_Session3_136.npy|FC02_0136.npy|FC02_136.npy
FC02,Session3,137,FC02_Session3_0137.npy,FC02_Session3_0137.npy|FC02_Session3_137.npy|FC02_0137.npy|FC02_137.npy
FC02,Session3,138,FC02_Session3_0138.npy,FC02_Session3_0138.npy|FC02_Session3_138.npy|FC02_0138.npy|FC02_138.npy
FC02,Session3,139,FC02_Session3_0139.npy,FC02_Session3_0139.npy|FC02_Session3_139.npy|FC02_0139.npy|FC02_139.npy
FC02,Session3,140,FC02_Session3_0140.npy,FC02_Session3_0140.npy|FC02_Session3_140.npy|FC02_0140.npy|FC02_140.npy
FC02,Session3,141,FC02_Session3_0141.npy,FC02_Session3_0141.npy|FC02_Session3_141.npy|FC02_0141.npy|FC02_141.npy
FC02,Session3,142,FC02_Session3_0142.npy,FC02_Session3_0142.npy|FC02_Session3_142.npy|FC02_0142.npy|FC02_142.npy
FC02,Session3,143,FC02_Session3_0143.npy,FC02_Session3_0143.npy|FC02_Session3_143.npy|FC02_0143.npy|FC02_143.npy
FC02,Session3,144,FC02_Session3_0144.npy,FC02_Session3_0144.npy|FC02_Session3_144.npy|FC02_0144.npy|FC02_144.npy
FC02,Session3,145,FC02_Session3_0145.npy,FC02_Session3_0145.npy|FC02_Session3_145.npy|FC02_0145.npy|FC02_145.npy
FC02,Session3,146,FC02_Session3_0146.npy,FC02_Session3_0146.npy|FC02_Session3_146.npy|FC02_0146.npy|FC02_146.npy
FC02,Session3,147,FC02_Session3_0147.npy,FC02_Session3_0147.npy|FC02_Session3_147.npy|FC02_0147.npy|FC02_147.npy
FC02,Session3,148,FC02_Session3_0148.npy,FC02_Session3_0148.npy|FC02_Session3_148.npy|FC02_0148.npy|FC02_148.npy
FC02,Session3,149,FC02_Session3_0149.npy,FC02_Session3_0149.npy|FC02_Session3_149.npy|FC02_0149.npy|FC02_149.npy
FC02,Session3,150,FC02_Session3_0150.npy,FC02_Session3_0150.npy|FC02_Session3_150.npy|FC02_0150.npy|FC02_150.npy
FC02,Session3,151,FC02_Session3_0151.npy,FC02_Session3_0151.npy|FC02_Session3_151.npy|FC02_0151.npy|FC02_151.npy
FC02,Session3,152,FC02_Session3_0152.npy,FC02_Session3_0152.npy|FC02_Session3_152.npy|FC02_0152.npy|FC02_152.npy
FC02,Session3,153,FC02_Session3_0153.npy,FC02_Session3_0153.npy|FC02_Session3_153.npy|FC02_0153.npy|FC02_153.npy
FC02,Session3,154,FC02_Session3_0154.npy,FC02_Session3_0154.npy|FC02_Session3_154.npy|FC02_0154.npy|FC02_154.npy
FC02,Session3,155,FC02_Session3_0155.npy,FC02_Session3_0155.npy|FC02_Session3_155.npy|FC02_0155.npy|FC02_155.npy
FC02,Session3,156,FC02_Session3_0156.npy,FC02_Session3_0156.npy|FC02_Session3_156.npy|FC02_0156.npy|FC02_156.npy
FC02,Session3,157,FC02_Session3_0157.npy,FC02_Session3_0157.npy|FC02_Session3_157.npy|FC02_0157.npy|FC02_157.npy
FC02,Session3,158,FC02_Session3_0158.npy,FC02_Session3_0158.npy|FC02_Session3_158.npy|FC02_0158.npy|FC02_158.npy
FC02,Session3,159,FC02_Session3_0159.npy,FC02_Session3_0159.npy|FC02_Session3_159.npy|FC02_0159.npy|FC02_159.npy
FC02,Session3,160,FC02_Session3_0160.npy,FC02_Session3_0160.npy|FC02_Session3_160.npy|FC02_0160.npy|FC02_160.npy
FC02,Session3,161,FC02_Session3_0161.npy,FC02_Session3_0161.npy|FC02_Session3_161.npy|FC02_0161.npy|FC02_161.npy
FC02,Session3,162,FC02_Session3_0162.npy,FC02_Session3_0162.npy|FC02_Session3_162.npy|FC02_0162.npy|FC02_162.npy
FC02,Session3,163,FC02_Session3_0163.npy,FC02_Session3_0163.npy|FC02_Session3_163.npy|FC02_0163.npy|FC02_163.npy
FC02,Session3,164,FC02_Session3_0164.npy,FC02_Session3_0164.npy|FC02_Session3_164.npy|FC02_0164.npy|FC02_164.npy
FC02,Session3,165,FC02_Session3_0165.npy,FC02_Session3_0165.npy|FC02_Session3_165.npy|FC02_0165.npy|FC02_165.npy
FC02,Session3,166,FC02_Session3_0166.npy,FC02_Session3_0166.npy|FC02_Session3_166.npy|FC02_0166.npy|FC02_166.npy
FC02,Session3,167,FC02_Session3_0167.npy,FC02_Session3_0167.npy|FC02_Session3_167.npy|FC02_0167.npy|FC02_167.npy
FC02,Session3,168,FC02_Session3_0168.npy,FC02_Session3_0168.npy|FC02_Session3_168.npy|FC02_0168.npy|FC02_168.npy
FC02,Session3,169,FC02_Session3_0169.npy,FC02_Session3_0169.npy|FC02_Session3_169.npy|FC02_0169.npy|FC02_169.npy
FC02,Session3,170,FC02_Session3_0170.npy,FC02_Session3_0170.npy|FC02_Session3_170.npy|FC02_0170.npy|FC02_170.npy
FC02,Session3,171,FC02_Session3_0171.npy,FC02_Session3_0171.npy|FC02_Session3_171.npy|FC02_0171.npy|FC02_171.npy
FC02,Session3,172,FC02_Session3_0172.npy,FC02_Session3_0172.npy|FC02_Session3_172.npy|FC02_0172.npy|FC02_172.npy
FC02,Session3,173,FC02_Session3_0173.npy,FC02_Session3_0173.npy|FC02_Session3_173.npy|FC02_0173.npy|FC02_173.npy
FC02,Session3,174,FC02_Session3_0174.npy,FC02_Session3_0174.npy|FC02_Session3_174.npy|FC02_0174.npy|FC02_174.npy
FC02,Session3,175,FC02_Session3_0175.npy,FC02_Session3_0175.npy|FC02_Session3_175.npy|FC02_0175.npy|FC02_175.npy
FC02,Session3,176,FC02_Session3_0176.npy,FC02_Session3_0176.npy|FC02_Session3_176.npy|FC02_0176.npy|FC02_176.npy
FC02,Session3,177,FC02_Session3_0177.npy,FC02_Session3_0177.npy|FC02_Session3_177.npy|FC02_0177.npy|FC02_177.npy
FC02,Session3,178,FC02_Session3_0178.npy,FC02_Session3_0178.npy|FC02_Session3_178.npy|FC02_0178.npy|FC02_178.npy
FC02,Session3,179,FC02_Session3_0179.npy,FC02_Session3_0179.npy|FC02_Session3_179.npy|FC02_0179.npy|FC02_179.npy
FC02,Session3,180,FC02_Session3_0180.npy,FC02_Session3_0180.npy|FC02_Session3_180.npy|FC02_0180.npy|FC02_180.npy
FC02,Session3,181,FC02_Session3_0181.npy,FC02_Session3_0181.npy|FC02_Session3_181.npy|FC02_0181.npy|FC02_181.npy
FC02,Session3,182,FC02_Session3_0182.npy,FC02_Session3_0182.npy|FC02_Session3_182.npy|FC02_0182.npy|FC02_182.npy
FC02,Session3,183,FC02_Session3_0183.npy,FC02_Session3_0183.npy|FC02_Session3_183.npy|FC02_0183.npy|FC02_183.npy
FC02,Session3,184,FC02_Session3_0184.npy,FC02_Session3_0184.npy|FC02_Session3_184.npy|FC02_0184.npy|FC02_184.npy
FC02,Session3,185,FC02_Session3_0185.npy,FC02_Session3_0185.npy|FC02_Session3_185.npy|FC02_0185.npy|FC02_185.npy
FC02,Session3,186,FC02_Session3_0186.npy,FC02_Session3_0186.npy|FC02_Session3_186.npy|FC02_0186.npy|FC02_186.npy
FC02,Session3,187,FC02_Session3_0187.npy,FC02_Session3_0187.npy|FC02_Session3_187.npy|FC02_0187.npy|FC02_187.npy
FC02,Session3,188,FC02_Session3_0188.npy,FC02_Session3_0188.npy|FC02_Session3_188.npy|FC02_0188.npy|FC02_188.npy
FC02,Session3,189,FC02_Session3_0189.npy,FC02_Session3_0189.npy|FC02_Session3_189.npy|FC02_0189.npy|FC02_189.npy
FC02,Session3,190,FC02_Session3_0190.npy,FC02_Session3_0190.npy|FC02_Session3_190.npy|FC02_0190.npy|FC02_190.npy
FC02,Session3,191,FC02_Session3_0191.npy,FC02_Session3_0191.npy|FC02_Session3_191.npy|FC02_0191.npy|FC02_191.npy
FC02,Session3,192,FC02_Session3_0192.npy,FC02_Session3_0192.npy|FC02_Session3_192.npy|FC02_0192.npy|FC02_192.npy
FC02,Session3,193,FC02_Session3_0193.npy,FC02_Session3_0193.npy|FC02_Session3_193.npy|FC02_0193.npy|FC02_193.npy
FC02,Session3,194,FC02_Session3_0194.npy,FC02_Session3_0194.npy|FC02_Session3_194.npy|FC02_0194.npy|FC02_194.npy
FC02,Session3,195,FC02_Session3_0195.npy,FC02_Session3_0195.npy|FC02_Session3_195.npy|FC02_0195.npy|FC02_195.npy
FC02,Session3,196,FC02_Session3_0196.npy,FC02_Session3_0196.npy|FC02_Session3_196.npy|FC02_0196.npy|FC02_196.npy
FC02,Session3,197,FC02_Session3_0197.npy,FC02_Session3_0197.npy|FC02_Session3_197.npy|FC02_0197.npy|FC02_197.npy
FC02,Session3,198,FC02_Session3_0198.npy,FC02_Session3_0198.npy|FC02_Session3_198.npy|FC02_0198.npy|FC02_198.npy
FC02,Session3,199,FC02_Session3_0199.npy,FC02_Session3_0199.npy|FC02_Session3_199.npy|FC02_0199.npy|FC02_199.npy
FC02,Session3,200,FC02_Session3_0200.npy,FC02_Session3_0200.npy|FC02_Session3_200.npy|FC02_0200.npy|FC02_200.npy
FC02,Session3,201,FC02_Session3_0201.npy,FC02_Session3_0201.npy|FC02_Session3_201.npy|FC02_0201.npy|FC02_201.npy
FC02,Session3,202,FC02_Session3_0202.npy,FC02_Session3_0202.npy|FC02_Session3_202.npy|FC02_0202.npy|FC02_202.npy
FC02,Session3,203,FC02_Session3_0203.npy,FC02_Session3_0203.npy|FC02_Session3_203.npy|FC02_0203.npy|FC02_203.npy
FC02,Session3,204,FC02_Session3_0204.npy,FC02_Session3_0204.npy|FC02_Session3_204.npy|FC02_0204.npy|FC02_204.npy
FC02,Session3,205,FC02_Session3_0205.npy,FC02_Session3_0205.npy|FC02_Session3_205.npy|FC02_0205.npy|FC02_205.npy
FC02,Session3,206,FC02_Session3_0206.npy,FC02_Session3_0206.npy|FC02_Session3_206.npy|FC02_0206.npy|FC02_206.npy
FC02,Session3,207,FC02_Session3_0207.npy,FC02_Session3_0207.npy|FC02_Session3_207.npy|FC02_0207.npy|FC02_207.npy
FC02,Session3,208,FC02_Session3_0208.npy,FC02_Session3_0208.npy|FC02_Session3_208.npy|FC02_0208.npy|FC02_208.npy
FC02,Session3,209,FC02_Session3_0209.npy,FC02_Session3_0209.npy|FC02_Session3_209.npy|FC02_0209.npy|FC02_209.npy
FC02,Session3,210,FC02_Session3_0210.npy,FC02_Session3_0210.npy|FC02_Session3_210.npy|FC02_0210.npy|FC02_210.npy
FC02,Session3,211,FC02_Session3_0211.npy,FC02_Session3_0211.npy|FC02_Session3_211.npy|FC02_0211.npy|FC02_211.npy
FC02,Session3,212,FC02_Session3_0212.npy,FC02_Session3_0212.npy|FC02_Session3_212.npy|FC02_0212.npy|FC02_212.npy
FC02,Session3,213,FC02_Session3_0213.npy,FC02_Session3_0213.npy|FC02_Session3_213.npy|FC02_0213.npy|FC02_213.npy
FC02,Session3,214,FC02_Session3_0214.npy,FC02_Session3_0214.npy|FC02_Session3_214.npy|FC02_0214.npy|FC02_214.npy
FC02,Session3,215,FC02_Session3_0215.npy,FC02_Session3_0215.npy|FC02_Session3_215.npy|FC02_0215.npy|FC02_215.npy
FC02,Session3,216,FC02_Session3_0216.npy,FC02_Session3_0216.npy|FC02_Session3_216.npy|FC02_0216.npy|FC02_216.npy
FC02,Session3,217,FC02_Session3_0217.npy,FC02_Session3_0217.npy|FC02_Session3_217.npy|FC02_0217.npy|FC02_217.npy
FC02,Session3,218,FC02_Session3_0218.npy,FC02_Session3_0218.npy|FC02_Session3_218.npy|FC02_0218.npy|FC02_218.npy
FC02,Session3,219,FC02_Session3_0219.npy,FC02_Session3_0219.npy|FC02_Session3_219.npy|FC02_0219.npy|FC02_219.npy
FC02,Session3,220,FC02_Session3_0220.npy,FC02_Session3_0220.npy|FC02_Session3_220.npy|FC02_0220.npy|FC02_220.npy
FC02,Session3,221,FC02_Session3_0221.npy,FC02_Session3_0221.npy|FC02_Session3_221.npy|FC02_0221.npy|FC02_221.npy
FC02,Session3,222,FC02_Session3_0222.npy,FC02_Session3_0222.npy|FC02_Session3_222.npy|FC02_0222.npy|FC02_222.npy
FC02,Session3,223,FC02_Session3_0223.npy,FC02_Session3_0223.npy|FC02_Session3_223.npy|FC02_0223.npy|FC02_223.npy
FC02,Session3,224,FC02_Session3_0224.npy,FC02_Session3_0224.npy|FC02_Session3_224.npy|FC02_0224.npy|FC02_224.npy
FC02,Session3,225,FC02_Session3_0225.npy,FC02_Session3_0225.npy|FC02_Session3_225.npy|FC02_0225.npy|FC02_225.npy
FC02,Session3,226,FC02_Session3_0226.npy,FC02_Session3_0226.npy|FC02_Session3_226.npy|FC02_0226.npy|FC02_226.npy
FC02,Session3,227,FC02_Session3_0227.npy,FC02_Session3_0227.npy|FC02_Session3_227.npy|FC02_0227.npy|FC02_227.npy
FC02,Session3,228,FC02_Session3_0228.npy,FC02_Session3_0228.npy|FC02_Session3_228.npy|FC02_0228.npy|FC02_228.npy
FC02,Session3,229,FC02_Session3_0229.npy,FC02_Session3_0229.npy|FC02_Session3_229.npy|FC02_0229.npy|FC02_229.npy
FC02,Session3,230,FC02_Session3_0230.npy,FC02_Session3_0230.npy|FC02_Session3_230.npy|FC02_0230.npy|FC02_230.npy
FC02,Session3,231,FC02_Session3_0231.npy,FC02_Session3_0231.npy|FC02_Session3_231.npy|FC02_0231.npy|FC02_231.npy
FC02,Session3,232,FC02_Session3_0232.npy,FC02_Session3_0232.npy|FC02_Session3_232.npy|FC02_0232.npy|FC02_232.npy
FC02,Session3,233,FC02_Session3_0233.npy,FC02_Session3_0233.npy|FC02_Session3_233.npy|FC02_0233.npy|FC02_233.npy
FC02,Session3,234,FC02_Session3_0234.npy,FC02_Session3_0234.npy|FC02_Session3_234.npy|FC02_0234.npy|FC02_234.npy
FC02,Session3,235,FC02_Session3_0235.npy,FC02_Session3_0235.npy|FC02_Session3_235.npy|FC02_0235.npy|FC02_235.npy
FC02,Session3,236,FC02_Session3_0236.npy,FC02_Session3_0236.npy|FC02_Session3_236.npy|FC02_0236.npy|FC02_236.npy
FC02,Session3,237,FC02_Session3_0237.npy,FC02_Session3_0237.npy|FC02_Session3_237.npy|FC02_0237.npy|FC02_237.npy
FC02,Session3,238,FC02_Session3_0238.npy,FC02_Session3_0238.npy|FC02_Session3_238.npy|FC02_0238.npy|FC02_238.npy
FC02,Session3,239,FC02_Session3_0239.npy,FC02_Session3_0239.npy|FC02_Session3_239.npy|FC02_0239.npy|FC02_239.npy
FC02,Session3,240,FC02_Session3_0240.npy,FC02_Session3_0240.npy|FC02_Session3_240.npy|FC02_0240.npy|FC02_240.npy
FC02,Session3,241,FC02_Session3_0241.npy,FC02_Session3_0241.npy|FC02_Session3_241.npy|FC02_0241.npy|FC02_241.npy
FC02,Session3,242,FC02_Session3_0242.npy,FC02_Session3_0242.npy|FC02_Session3_242.npy|FC02_0242.npy|FC02_242.npy
FC02,Session3,243,FC02_Session3_0243.npy,FC02_Session3_0243.npy|FC02_Session3_243.npy|FC02_0243.npy|FC02_243.npy
FC02,Session3,244,FC02_Session3_0244.npy,FC02_Session3_0244.npy|FC02_Session3_244.npy|FC02_0244.npy|FC02_244.npy
FC02,Session3,245,FC02_Session3_0245.npy,FC02_Session3_0245.npy|FC02_Session3_245.npy|FC02_0245.npy|FC02_245.npy
FC02,Session3,246,FC02_Session3_0246.npy,FC02_Session3_0246.npy|FC02_Session3_246.npy|FC02_0246.npy|FC02_246.npy
FC02,Session3,247,FC02_Session3_0247.npy,FC02_Session3_0247.npy|FC02_Session3_247.npy|FC02_0247.npy|FC02_247.npy
FC02,Session3,248,FC02_Session3_0248.npy,FC02_Session3_0248.npy|FC02_Session3_248.npy|FC02_0248.npy|FC02_248.npy
FC02,Session3,249,FC02_Session3_0249.npy,FC02_Session3_0249.npy|FC02_Session3_249.npy|FC02_0249.npy|FC02_249.npy
FC02,Session3,250,FC02_Session3_0250.npy,FC02_Session3_0250.npy|FC02_Session3_250.npy|FC02_0250.npy|FC02_250.npy
FC02,Session3,251,FC02_Session3_0251.npy,FC02_Session3_0251.npy|FC02_Session3_251.npy|FC02_0251.npy|FC02_251.npy
FC02,Session3,252,FC02_Session3_0252.npy,FC02_Session3_0252.npy|FC02_Session3_252.npy|FC02_0252.npy|FC02_252.npy
FC02,Session3,253,FC02_Session3_0253.npy,FC02_Session3_0253.npy|FC02_Session3_253.npy|FC02_0253.npy|FC02_253.npy
FC02,Session3,254,FC02_Session3_0254.npy,FC02_Session3_0254.npy|FC02_Session3_254.npy|FC02_0254.npy|FC02_254.npy
FC02,Session3,255,FC02_Session3_0255.npy,FC02_Session3_0255.npy|FC02_Session3_255.npy|FC02_0255.npy|FC02_255.npy
FC02,Session3,256,FC02_Session3_0256.npy,FC02_Session3_0256.npy|FC02_Session3_256.npy|FC02_0256.npy|FC02_256.npy
FC02,Session3,257,FC02_Session3_0257.npy,FC02_Session3_0257.npy|FC02_Session3_257.npy|FC02_0257.npy|FC02_257.npy
FC02,Session3,258,FC02_Session3_0258.npy,FC02_Session3_0258.npy|FC02_Session3_258.npy|FC02_0258.npy|FC02_258.npy
FC02,Session3,259,FC02_Session3_0259.npy,FC02_Session3_0259.npy|FC02_Session3_259.npy|FC02_0259.npy|FC02_259.npy
FC02,Session3,260,FC02_Session3_0260.npy,FC02_Session3_0260.npy|FC02_Session3_260.npy|FC02_0260.npy|FC02_260.npy
FC02,Session3,261,FC02_Session3_0261.npy,FC02_Session3_0261.npy|FC02_Session3_261.npy|FC02_0261.npy|FC02_261.npy
FC02,Session3,262,FC02_Session3_0262.npy,FC02_Session3_0262.npy|FC02_Session3_262.npy|FC02_0262.npy|FC02_262.npy
FC02,Session3,263,FC02_Session3_0263.npy,FC02_Session3_0263.npy|FC02_Session3_263.npy|FC02_0263.npy|FC02_263.npy
FC02,Session3,264,FC02_Session3_0264.npy,FC02_Session3_0264.npy|FC02_Session3_264.npy|FC02_0264.npy|FC02_264.npy
FC02,Session3,265,FC02_Session3_0265.npy,FC02_Session3_0265.npy|FC02_Session3_265.npy|FC02_0265.npy|FC02_265.npy
FC02,Session3,266,FC02_Session3_0266.npy,FC02_Session3_0266.npy|FC02_Session3_266.npy|FC02_0266.npy|FC02_266.npy
FC02,Session3,267,FC02_Session3_0267.npy,FC02_Session3_0267.npy|FC02_Session3_267.npy|FC02_0267.npy|FC02_267.npy
FC02,Session3,268,FC02_Session3_0268.npy,FC02_Session3_0268.npy|FC02_Session3_268.npy|FC02_0268.npy|FC02_268.npy
FC02,Session3,269,FC02_Session3_0269.npy,FC02_Session3_0269.npy|FC02_Session3_269.npy|FC02_0269.npy|FC02_269.npy
FC02,Session3,270,FC02_Session3_0270.npy,FC02_Session3_0270.npy|FC02_Session3_270.npy|FC02_0270.npy|FC02_270.npy
FC02,Session3,271,FC02_Session3_0271.npy,FC02_Session3_0271.npy|FC02_Session3_271.npy|FC02_0271.npy|FC02_271.npy
FC02,Session3,272,FC02_Session3_0272.npy,FC02_Session3_0272.npy|FC02_Session3_272.npy|FC02_0272.npy|FC02_272.npy
FC02,Session3,273,FC02_Session3_0273.npy,FC02_Session3_0273.npy|FC02_Session3_273.npy|FC02_0273.npy|FC02_273.npy
FC02,Session3,274,FC02_Session3_0274.npy,FC02_Session3_0274.npy|FC02_Session3_274.npy|FC02_0274.npy|FC02_274.npy
FC02,Session3,275,FC02_Session3_0275.npy,FC02_Session3_0275.npy|FC02_Session3_275.npy|FC02_0275.npy|FC02_275.npy
FC02,Session3,276,FC02_Session3_0276.npy,FC02_Session3_0276.npy|FC02_Session3_276.npy|FC02_0276.npy|FC02_276.npy
FC02,Session3,277,FC02_Session3_0277.npy,FC02_Session3_0277.npy|FC02_Session3_277.npy|FC02_0277.npy|FC02_277.npy
FC02,Session3,278,FC02_Session3_0278.npy,FC02_Session3_0278.npy|FC02_Session3_278.npy|FC02_0278.npy|FC02_278.npy
FC02,Session3,279,FC02_Session3_0279.npy,FC02_Session3_0279.npy|FC02_Session3_279.npy|FC02_0279.npy|FC02_279.npy
FC02,Session3,280,FC02_Session3_0280.npy,FC02_Session3_0280.npy|FC02_Session3_280.npy|FC02_0280.npy|FC02_280.npy
FC02,Session3,281,FC02_Session3_0281.npy,FC02_Session3_0281.npy|FC02_Session3_281.npy|FC02_0281.npy|FC02_281.npy
FC02,Session3,282,FC02_Session3_0282.npy,FC02_Session3_0282.npy|FC02_Session3_282.npy|FC02_0282.npy|FC02_282.npy
FC02,Session3,283,FC02_Session3_0283.npy,FC02_Session3_0283.npy|FC02_Session3_283.npy|FC02_0283.npy|FC02_283.npy
FC02,Session3,284,FC02_Session3_0284.npy,FC02_Session3_0284.npy|FC02_Session3_284.npy|FC02_0284.npy|FC02_284.npy
FC02,Session3,285,FC02_Session3_0285.npy,FC02_Session3_0285.npy|FC02_Session3_285.npy|FC02_0285.npy|FC02_285.npy
FC02,Session3,286,FC02_Session3_0286.npy,FC02_Session3_0286.npy|FC02_Session3_286.npy|FC02_0286.npy|FC02_286.npy
FC02,Session3,287,FC02_Session3_0287.npy,FC02_Session3_0287.npy|FC02_Session3_287.npy|FC02_0287.npy|FC02_287.npy
FC02,Session3,288,FC02_Session3_0288.npy,FC02_Session3_0288.npy|FC02_Session3_288.npy|FC02_0288.npy|FC02_288.npy
FC02,Session3,289,FC02_Session3_0289.npy,FC02_Session3_0289.npy|FC02_Session3_289.npy|FC02_0289.npy|FC02_289.npy
FC02,Session3,290,FC02_Session3_0290.npy,FC02_Session3_0290.npy|FC02_Session3_290.npy|FC02_0290.npy|FC02_290.npy
FC02,Session3,291,FC02_Session3_0291.npy,FC02_Session3_0291.npy|FC02_Session3_291.npy|FC02_0291.npy|FC02_291.npy
FC02,Session3,292,FC02_Session3_0292.npy,FC02_Session3_0292.npy|FC02_Session3_292.npy|FC02_0292.npy|FC02_292.npy
FC02,Session3,293,FC02_Session3_0293.npy,FC02_Session3_0293.npy|FC02_Session3_293.npy|FC02_0293.npy|FC02_293.npy
